idx,task,platform,ui_type,group,application,pred_x_orig,pred_y_orig,gt_bbox,hit,failed_parse
1242,close settings window,windows,icon,OS,windows_common,2575.9006211180126,148.35164835164835,"[2782, 363, 2819, 398]",False,False
1243,mute,windows,icon,OS,windows_common,1908.0745341614906,1044.3956043956043,"[3483, 1994, 3525, 2032]",False,False
1244,create new file or folder,windows,text,OS,windows_common,1201.4906832298136,824.8351648351648,"[190, 976, 273, 1016]",False,False
1245,edit quick settings,windows,icon,OS,windows_common,2206.2111801242236,1044.3956043956043,"[3740, 2057, 3779, 2091]",False,False
1246,found more displays,windows,text,OS,windows_common,3667.080745341615,1685.2747252747254,"[3491, 1888, 3589, 1938]",False,False
1247,open new file explorer,windows,icon,OS,windows_common,1908.0745341614906,1726.8131868131868,"[2072, 2048, 2102, 2084]",False,False
1248,enter desktop management page,windows,icon,OS,windows_common,,,"[1815, 2117, 1851, 2156]",False,True
1249,show search pop-up box,windows,icon,OS,windows_common,1815.6521739130435,71.20879120879121,"[1767, 2115, 1809, 2159]",False,False
1250,minimize settings window,windows,icon,OS,windows_common,2504.3478260869565,709.1208791208791,"[2692, 366, 2725, 394]",False,False
1251,unpin item from quick settings,windows,icon,OS,windows_common,1410.1863354037266,74.17582417582418,"[3676, 1886, 3696, 1908]",False,False
1252,rename file or folder,windows,icon,OS,windows_common,1019.6273291925465,1709.010989010989,"[433, 983, 474, 1020]",False,False
1253,change ondrive backup strategy,windows,text,OS,windows_common,2176.3975155279504,548.9010989010989,"[2060, 511, 2196, 568]",True,False
1254,open notifications center and calendar,windows,text,OS,windows_common,,,"[3728, 2116, 3825, 2159]",False,True
1255,cut file or folder,windows,icon,OS,windows_common,1019.6273291925465,1709.010989010989,"[287, 981, 331, 1017]",False,False
1256,change wlan status,windows,text,OS,windows_common,2212.1739130434785,1038.4615384615386,"[3491, 1791, 3539, 1841]",False,False
1257,paste file or folder,windows,icon,OS,windows_common,1201.4906832298136,845.6043956043956,"[385, 982, 421, 1017]",False,False
1258,change sorting rules,windows,icon,OS,windows_common,1019.6273291925465,1124.5054945054944,"[574, 976, 665, 1018]",False,False
1259,enter the network connection details page,windows,text,OS,windows_common,1812.670807453416,74.17582417582418,"[1872, 488, 2041, 548]",False,False
1260,change airplane mode status,windows,text,OS,windows_common,2212.1739130434785,1038.4615384615386,"[3710, 1791, 3804, 1840]",False,False
1261,change split view to put iCloud on top-right and VSCode on bottom-right,windows,icon,OS,windows_common,,,"[2711, 410, 2811, 474]",False,True
1262,enter downloads folder,windows,icon,OS,windows_common,307.0807453416149,1673.4065934065934,"[2022, 2044, 2069, 2087]",False,False
1263,show display mode settings,windows,icon,OS,windows_common,3667.080745341615,1999.7802197802198,"[3707, 1790, 3805, 1838]",False,False
1264,go back in settings,windows,icon,OS,windows_common,307.0807453416149,486.5934065934066,"[294, 371, 323, 404]",False,False
1265,copy file or folder,windows,icon,OS,windows_common,1013.664596273292,1709.010989010989,"[337, 981, 374, 1015]",False,False
1266,forward to the last returned page,windows,icon,OS,windows_common,405.46583850931677,976.1538461538462,"[274, 959, 302, 990]",False,False
1267,enter the windows update details page,windows,text,OS,windows_common,2155.527950310559,519.2307692307693,"[2042, 492, 2208, 548]",True,False
1268,enter settings page,windows,icon,OS,windows_common,,,"[3785, 2059, 3817, 2091]",False,True
1269,refresh explorer page,windows,icon,OS,windows_common,1162.7329192546583,71.20879120879121,"[366, 961, 400, 993]",False,False
1270,back to the last page,windows,icon,OS,windows_common,247.45341614906832,976.1538461538462,"[226, 963, 255, 989]",True,False
1271,close tab in explorer,windows,icon,OS,windows_common,2817.391304347826,617.1428571428571,"[398, 896, 429, 924]",False,False
1272,change page view,windows,text,OS,windows_common,1013.664596273292,1341.098901098901,"[662, 979, 756, 1020]",False,False
1273,personal account information,windows,text,OS,windows_common,1693.416149068323,531.0989010989011,"[286, 414, 583, 490]",False,False
1274,add new tab,windows,icon,OS,windows_common,4075.527950310559,652.7472527472528,"[446, 897, 471, 923]",False,False
1275,select sound output,windows,icon,OS,windows_common,2095.9006211180126,1260.989010989011,"[3776, 1989, 3812, 2031]",False,False
1276,displays information about each item in the window,windows,icon,OS,windows_common,2253.913043478261,1014.7252747252747,"[2228, 2002, 2254, 2026]",False,False
1277,change bluetooth status,windows,text,OS,windows_common,2212.1739130434785,1038.4615384615386,"[3599, 1789, 3651, 1850]",False,False
1278,open bluetooth detail,windows,icon,OS,windows_common,1252.1739130434783,1572.5274725274726,"[3650, 1787, 3699, 1847]",False,False
1279,show accessibility options,windows,text,OS,windows_common,,,"[3596, 1789, 3694, 1844]",False,True
1280,up to the previous level directory,windows,icon,OS,windows_common,307.0807453416149,1269.89010989011,"[323, 961, 346, 992]",False,False
1281,plot a candlestick chart,windows,icon,Scientific,origin,605.2173913043479,1388.5714285714287,"[300, 2077, 324, 2100]",False,False
1282,refresh,windows,icon,Scientific,origin,1067.329192546584,59.34065934065934,"[519, 51, 534, 66]",False,False
1283,plot the selected matrix as an image,windows,icon,Scientific,origin,2444.7204968944097,1474.6153846153845,"[525, 2078, 552, 2101]",False,False
1284,adjust the 3D framework to match the layer frame size,windows,icon,Scientific,origin,608.1987577639752,1682.3076923076924,"[741, 2080, 758, 2098]",False,False
1285,plot the 3D scatter plot,windows,text,Scientific,origin,1997.5155279503106,735.8241758241758,"[436, 2079, 453, 2097]",False,False
1286,open the query builder,windows,icon,Scientific,origin,,,"[1287, 50, 1310, 71]",False,True
1287,check the x-data format,windows,text,Scientific,origin,2066.086956521739,884.1758241758242,"[1726, 1078, 1801, 1099]",False,False
1288,open or close the command window,windows,icon,Scientific,origin,2802.4844720496894,1121.5384615384614,"[1640, 114, 1693, 169]",False,False
1289,click the tool menu,windows,text,Scientific,origin,59.62732919254658,246.26373626373626,"[326, 26, 365, 42]",False,False
1290,plot an area chart,windows,icon,Scientific,origin,900.3726708074535,845.6043956043956,"[239, 2077, 259, 2094]",False,False
1291,enter the name of x axis,windows,text,Scientific,origin,172.91925465838509,166.15384615384616,"[165, 164, 232, 183]",True,False
1292,maximize graph1,windows,icon,Scientific,origin,775.1552795031056,453.95604395604397,"[1069, 415, 1103, 432]",False,False
1293,select the text tool,windows,icon,Scientific,origin,,,"[19, 293, 44, 313]",False,True
1294,minimize the graph4,windows,icon,Scientific,origin,2057.1428571428573,706.1538461538462,"[1103, 630, 1135, 650]",False,False
1295,minimize the Graph1,windows,icon,Scientific,origin,1729.192546583851,810.0,"[1637, 777, 1728, 833]",False,False
1296,create a new worksheet,windows,text,Scientific,origin,1678.5093167701864,1210.5494505494505,"[202, 66, 323, 86]",False,False
1297,hide the Graph1,windows,text,Scientific,origin,2274.782608695652,1142.3076923076924,"[1820, 1115, 2004, 1165]",False,False
1298,colse the grah1,windows,icon,Scientific,origin,1126.9565217391305,620.1098901098901,"[1105, 412, 1139, 432]",False,False
1299,choose 'do not show this message again in the future',windows,text,Scientific,origin,172.91925465838509,1925.6043956043957,"[140, 1907, 459, 1941]",True,False
1300,plot a line chart with markers for the selected data,windows,icon,Scientific,origin,1466.832298136646,913.8461538461538,"[120, 2078, 138, 2097]",False,False
1301,"input matrix value in (1,1)",windows,text,Scientific,origin,1073.2919254658384,1269.89010989011,"[1342, 930, 1415, 942]",False,False
1302,plot a bar chart for the selected data,windows,icon,Scientific,origin,605.2173913043479,308.57142857142856,"[147, 2078, 169, 2097]",False,False
1303,column statistics,windows,icon,Scientific,origin,1794.7826086956522,750.6593406593406,"[816, 50, 836, 69]",False,False
1304,open the software Origin,windows,icon,Scientific,origin,,,"[1131, 2075, 1216, 2155]",False,True
1305,select the vertical line chart,windows,text,Scientific,origin,1281.9875776397516,1388.5714285714287,"[1179, 1324, 1347, 1485]",True,False
1306,close the query builder,windows,text,Scientific,origin,,,"[2100, 897, 2144, 922]",False,True
1307,input x-axis unit,windows,text,Scientific,origin,178.88198757763976,192.85714285714286,"[164, 180, 234, 197]",True,False
1308,select the edit menu,windows,text,Scientific,origin,59.62732919254658,290.7692307692308,"[46, 25, 86, 40]",False,False
1309,edit the name of X axis,windows,text,Scientific,origin,605.2173913043479,430.2197802197802,"[411, 417, 581, 457]",False,False
1310,plot a line chart for the selected data,windows,icon,Scientific,origin,307.0807453416149,367.9120879120879,"[53, 2082, 78, 2097]",False,False
1311,plot a box plot,windows,icon,Scientific,origin,1201.4906832298136,857.4725274725274,"[208, 2078, 231, 2099]",False,False
1312,click the OK button,windows,text,Scientific,origin,2027.329192546584,1281.7582417582419,"[1922, 1270, 1995, 1288]",False,False
1313,rotate the 3D framework clockwise,windows,icon,Scientific,origin,59.62732919254658,430.2197802197802,"[585, 2079, 606, 2098]",False,False
1314,plot a scatter chart for the selected data,windows,icon,Scientific,origin,954.0372670807453,617.1428571428571,"[83, 2078, 108, 2098]",False,False
1315,input the value of y1,windows,text,Scientific,origin,265.3416149068323,207.69230769230768,"[231, 232, 299, 246]",False,False
1316,close the Book1,windows,icon,Scientific,origin,1147.8260869565217,323.4065934065934,"[1064, 295, 1154, 357]",True,False
1317,reset,windows,icon,Scientific,origin,3076.7701863354037,842.6373626373627,"[787, 2077, 807, 2097]",False,False
1318,close the Graph1,windows,icon,Scientific,origin,2563.9751552795033,694.2857142857143,"[2454, 654, 2549, 720]",False,False
1319,open the contour profile image,windows,icon,Scientific,origin,605.2173913043479,575.6043956043956,"[495, 2079, 517, 2095]",False,False
1320,plot a polar chart,windows,icon,Scientific,origin,1997.5155279503106,706.1538461538462,"[268, 2078, 291, 2099]",False,False
1321,rotate the framework to the right,windows,icon,Scientific,origin,3869.813664596273,904.945054945055,"[631, 2077, 652, 2096]",False,False
1322,tilt the framework upward,windows,icon,Scientific,origin,2092.919254658385,1023.6263736263736,"[673, 2078, 694, 2096]",False,False
1323,import into excel,windows,icon,Scientific,origin,,,"[1300, 74, 1323, 95]",False,True
1324,close the plotting plotvm,windows,icon,Scientific,origin,2113.7888198757764,869.3406593406594,"[2088, 845, 2132, 871]",True,False
1325,mask points within the selected range,windows,icon,Scientific,origin,2057.1428571428573,1281.7582417582419,"[881, 2077, 905, 2100]",False,False
1326,create a 3D surface plot with color mapping,windows,icon,Scientific,origin,3052.919254658385,587.4725274725274,"[403, 2079, 423, 2098]",False,False
1327,disable masking,windows,icon,Scientific,origin,,,"[998, 2078, 1021, 2097]",False,True
1328,rotate the 3D framework counterclockwise,windows,icon,Scientific,origin,59.62732919254658,145.3846153846154,"[564, 2078, 587, 2100]",False,False
1329,open or close the command window,windows,icon,Scientific,origin,3586.583850931677,2076.923076923077,"[698, 51, 714, 65]",False,False
1330,open the video generator,windows,icon,Scientific,origin,605.2173913043479,2148.131868131868,"[490, 51, 504, 67]",False,False
1331,select the scattor plot,windows,text,Scientific,origin,608.1987577639752,246.26373626373626,"[590, 405, 760, 630]",False,False
1332,select the file menu,windows,text,Scientific,origin,59.62732919254658,246.26373626373626,"[1, 21, 46, 38]",False,False
1333,select the sheet1 in book2,windows,text,Scientific,origin,1514.5341614906831,1421.2087912087911,"[1014, 1674, 1067, 1692]",False,False
1334,edit the unit of y axis,windows,text,Scientific,origin,1073.2919254658384,439.1208791208791,"[580, 453, 748, 497]",False,False
1335,send the graphic to powerpoint,windows,icon,Scientific,origin,1401.2422360248447,103.84615384615384,"[465, 49, 486, 72]",False,False
1336,create a 2D filled contour plot with color mapping,windows,icon,Scientific,origin,1997.5155279503106,1596.2637362637363,"[464, 2078, 486, 2096]",False,False
1337,plot a dual y-axis chart,windows,icon,Scientific,origin,900.3726708074535,735.8241758241758,"[178, 2078, 200, 2098]",False,False
1338,rotate the framework to the left,windows,icon,Scientific,origin,3255.6521739130435,1290.6593406593406,"[607, 2080, 628, 2098]",False,False
1339,transfer to bar chart,windows,icon,Scientific,origin,3810.186335403727,1171.978021978022,"[362, 1952, 441, 2009]",False,False
1340,close the graph3,windows,icon,Scientific,origin,3064.8447204968943,827.8021978021978,"[3220, 752, 3252, 772]",False,False
1341,unmask the range,windows,icon,Scientific,origin,1168.695652173913,1394.5054945054944,"[903, 2078, 928, 2099]",False,False
1342,reset rotation,windows,icon,Scientific,origin,3586.583850931677,2088.7912087912086,"[760, 2077, 782, 2098]",False,False
1343,select the cell with a wrong value among the TRUE's and FALSE's,macos,text,Office,excel,1484.72049689441,896.0439560439561,"[2123, 1053, 2211, 1104]",False,False
1344,move the legend to the bottom,macos,text,Office,excel,3696.894409937888,409.45054945054943,"[3554, 405, 3623, 426]",False,False
1345,"when user enters invalid data, show a warning dialog",macos,text,Office,excel,2146.583850931677,611.2087912087912,"[1688, 614, 1853, 632]",False,False
1346,do not display the (blank) row,macos,text,Office,excel,2021.3664596273293,726.9230769230769,"[192, 638, 207, 656]",False,False
1347,"select ""Year"" for the pivot table",macos,text,Office,excel,3816.1490683229813,703.1868131868132,"[3553, 290, 3602, 309]",False,False
1348,select whole row 108,macos,text,Office,excel,68.57142857142857,1468.6813186813188,"[0, 794, 22, 825]",False,False
1349,group columns H to N,macos,text,Office,excel,1797.7639751552795,290.7692307692308,"[1378, 73, 1421, 109]",False,False
1350,only allow values from a list,macos,text,Office,excel,1908.0745341614906,569.6703296703297,"[1689, 629, 1914, 648]",False,False
1351,select the value of the highest bar,macos,text,Office,excel,1839.5031055900622,498.46153846153845,"[1766, 480, 1825, 519]",False,False
1352,click on the cell with a different link color to apply the format brush,macos,text,Office,excel,1013.664596273292,86.04395604395604,"[25, 1403, 141, 1434]",False,False
1353,insert the first 3-D Column plot,macos,icon,Office,excel,638.0124223602485,311.53846153846155,"[685, 255, 783, 354]",False,False
1354,remove circles of invalid data,macos,text,Office,excel,1401.2422360248447,115.71428571428571,"[1170, 162, 1378, 184]",False,False
1355,recover the data validation dialog,macos,icon,Office,excel,775.1552795031056,89.01098901098901,"[2172, 435, 2190, 454]",False,False
1356,select the legend of the plot,macos,text,Office,excel,1878.2608695652175,753.6263736263736,"[1825, 726, 1918, 766]",True,False
1357,set the maximum y-axis value,macos,text,Office,excel,3845.9627329192544,379.7802197802198,"[3721, 419, 3782, 442]",False,False
1358,enter the interactive cell selection mode to select sources for data validation,macos,icon,Office,excel,1857.391304347826,712.0879120879121,"[2121, 670, 2137, 689]",False,False
1359,remove background fill for line 118,macos,text,Office,excel,1281.9875776397516,1563.6263736263736,"[316, 147, 494, 168]",False,False
1360,expand the Data tab,macos,text,Office,excel,605.2173913043479,133.5164835164835,"[364, 37, 415, 67]",False,False
1361,insert a hyperlink for the selected cell,macos,text,Office,excel,685.7142857142857,189.8901098901099,"[109, 1890, 369, 1910]",False,False
1362,remove data validation for the selected cells,macos,text,Office,excel,2092.919254658385,830.7692307692307,"[1670, 816, 1741, 841]",False,False
1363,key in keywords for the spreadsheet,macos,text,Office,excel,1308.8198757763976,243.2967032967033,"[1823, 657, 2130, 678]",False,False
1364,collapse the grouped columns H to N,macos,icon,Office,excel,900.3726708074535,133.5164835164835,"[1059, 203, 1071, 218]",False,False
1365,expand the value dropdown of the selected cel,macos,icon,Office,excel,605.2173913043479,133.5164835164835,"[1273, 715, 1289, 730]",False,False
1366,set to the design with black background,macos,icon,Office,excel,724.472049689441,89.01098901098901,"[707, 77, 800, 131]",True,False
1367,"drop the dragged ""Year"" to the Rows area",macos,text,Office,excel,,,"[3546, 1432, 3683, 2099]",False,True
1368,insert a pivot table,macos,text,Office,excel,307.0807453416149,100.87912087912088,"[4, 73, 68, 124]",False,False
1369,insert a bar chart,macos,icon,Office,excel,605.2173913043479,133.5164835164835,"[680, 71, 713, 95]",False,False
1370,ignore data validation error of the selected cells,macos,text,Office,excel,1201.4906832298136,290.7692307692308,"[1453, 367, 1655, 393]",False,False
1371,search for excel functionalities,macos,text,Office,excel,324.96894409937886,112.74725274725274,"[3516, 7, 3807, 34]",False,False
1372,set to default rotation,macos,text,Office,excel,3720.745341614907,827.8021978021978,"[3557, 820, 3676, 842]",False,False
1373,expand the collapsed columns by clicking th plus sign above the column names,macos,icon,Office,excel,843.7267080745341,234.3956043956044,"[1059, 204, 1071, 216]",False,False
1374,open the dropdown menu for Data Validation,macos,icon,Office,excel,813.9130434782609,112.74725274725274,"[1205, 72, 1215, 110]",False,False
1375,"select the whole ""year"" column",macos,text,Office,excel,1073.2919254658384,272.967032967033,"[729, 233, 752, 254]",False,False
1376,insert the first chart type,macos,icon,Office,excel,685.7142857142857,189.8901098901099,"[685, 127, 782, 224]",True,False
1377,update pycharm,macos,text,Dev,pycharm,,,"[2339, 226, 2549, 250]",False,True
1378,disable markdown in pycharm,macos,icon,Dev,pycharm,2662.360248447205,608.2417582417582,"[1427, 1323, 1450, 1345]",False,False
1379,disable jetbrains AI assistant,macos,text,Dev,pycharm,1469.8136645962734,213.62637362637363,"[1501, 237, 1579, 263]",False,False
1380,Install codegpt in pycharm,macos,text,Dev,pycharm,715.527950310559,1243.1868131868132,"[1379, 1199, 1456, 1229]",False,False
1381,add new ssh connection in pycharm,macos,text,Dev,pycharm,,,"[669, 255, 801, 287]",False,True
1382,change color theme in pycharm,macos,text,Dev,pycharm,,,"[674, 181, 882, 216]",False,True
1383,create docker container in pycahrm,macos,text,Dev,pycharm,,,"[1203, 251, 1356, 278]",False,True
1384,show all top download apps in pycharm,macos,text,Dev,pycharm,1162.7329192546583,2100.6593406593406,"[1395, 1282, 1463, 1304]",False,False
1385,modify the highlights of the photo with in the virtual android machine in android studio,macos,icon,Dev,android_studio,2003.4782608695652,1358.901098901099,"[1774, 1586, 2113, 1618]",False,False
1386,open contacts of the android machine,macos,text,Dev,android_studio,2230.0621118012423,1044.3956043956043,"[2054, 1675, 2141, 1739]",False,False
1387,attach debugger to android process in android studio,macos,text,Dev,android_studio,2146.583850931677,157.25274725274724,"[2073, 151, 2092, 176]",False,False
1388,collapse all TODO list in android studio,macos,icon,Dev,android_studio,477.01863354037266,1281.7582417582419,"[406, 1427, 430, 1452]",False,False
1389,filter TODO item in android studio,macos,icon,Dev,android_studio,,,"[409, 1350, 431, 1374]",False,True
1390,stop the bilibili download in android virtual machine in android studio,macos,icon,Dev,android_studio,2423.8509316770187,872.3076923076923,"[1790, 1008, 1829, 1047]",False,False
1391,clear all the modification of the photo with in the virtual android machine in android studio,macos,text,Dev,android_studio,2128.695652173913,1542.857142857143,"[2021, 1586, 2083, 1622]",False,False
1392,open version control in android studio,macos,text,Dev,android_studio,900.3726708074535,436.15384615384613,"[959, 1849, 1074, 1873]",False,False
1393,switch the android virtual machine to pixel xl api 34 in android studio,macos,text,Dev,android_studio,775.1552795031056,765.4945054945055,"[1576, 647, 1690, 669]",False,False
1394,turn on the falshlight of the android virtual machine in android studio,macos,text,Dev,android_studio,2411.9254658385094,1014.7252747252747,"[2251, 1029, 2391, 1080]",False,False
1395,turn off the hdr of virtual android camera in android studio,macos,text,Dev,android_studio,1013.664596273292,875.2747252747253,"[2648, 1319, 2682, 1350]",False,False
1396,open terminal windows in the bottom of the android studio,macos,text,Dev,android_studio,,,"[1529, 1849, 1602, 1874]",False,True
1397,rename bookmark name in android studio,macos,icon,Dev,android_studio,447.2049689440994,750.6593406593406,"[858, 716, 885, 746]",False,False
1398,like the QwQ-32b-preview on huggingface within the virtual android machine in android studio,macos,icon,Dev,android_studio,2265.8385093167703,1358.901098901099,"[2051, 1318, 2103, 1342]",False,False
1399,add new terminal in android studio,macos,icon,Dev,android_studio,,,"[548, 1269, 569, 1294]",False,True
1400,open Recent Apps in virtual Android machine in Android studio,macos,icon,Dev,android_studio,2379.1304347826085,896.0439560439561,"[2063, 723, 2084, 746]",False,False
1401,turn on the flash of the camera in virtual android machine in android studio,macos,icon,Dev,android_studio,2724.968944099379,1133.4065934065934,"[2685, 1317, 2718, 1347]",False,False
1402,open the device in the device explorer in android studio,macos,text,Dev,android_studio,1103.1055900621118,359.010989010989,"[954, 302, 980, 332]",False,False
1403,share the photo in virtual android machine in android studio,macos,icon,Dev,android_studio,2411.9254658385094,1103.7362637362637,"[2229, 1511, 2262, 1551]",False,False
1404,like the video on youtube within the virtual android machine in android studio ,macos,icon,Dev,android_studio,3273.5403726708073,1255.0549450549452,"[2250, 1364, 2306, 1389]",False,False
1405,open device manager in android studio,macos,icon,Dev,android_studio,1902.111801242236,160.21978021978023,"[2131, 153, 2151, 178]",False,False
1406,change video to camera in virtual android machine in android studio,macos,text,Dev,android_studio,2092.919254658385,1281.7582417582419,"[2015, 1195, 2130, 1251]",False,False
1407,collapse all bookmarks in android studio,macos,icon,Dev,android_studio,456.14906832298135,753.6263736263736,"[919, 718, 944, 745]",False,False
1408,open physical device panel of the device manager in android studio,macos,text,Dev,android_studio,542.6086956521739,234.3956043956044,"[472, 199, 535, 223]",False,False
1409,click Profiler to open services window in the bottom of the android studio,macos,text,Dev,android_studio,1043.4782608695652,1851.4285714285713,"[1076, 1850, 1145, 1873]",False,False
1410,open settings of terminal in android studio,macos,text,Dev,android_studio,,,"[573, 1322, 683, 1347]",False,True
1411,open settings of the keyboard within the virtual android machine in android studio,macos,icon,Dev,android_studio,3109.5652173913045,1400.4395604395604,"[2919, 1232, 2981, 1269]",False,False
1412,open settings within the virtual android machine in android studio,macos,icon,Dev,android_studio,59.62732919254658,1023.6263736263736,"[2506, 1446, 2543, 1482]",False,False
1413,Modify the filters of a photo to warm within the virtual Android machine in Android Studio.,macos,text,Dev,android_studio,730.4347826086956,860.4395604395604,"[2283, 1379, 2373, 1446]",False,False
1414,crop the photo witnin the virtual android machine in android studio,macos,text,Dev,android_studio,2006.4596273291925,1358.901098901099,"[2016, 1595, 2065, 1620]",False,False
1415,open marscode ai logger in android studio,macos,text,Dev,android_studio,1735.1552795031057,1860.3296703296703,"[1699, 1851, 1841, 1875]",True,False
1416,decrease the volume of the android virtual machine in android studio,macos,icon,Dev,android_studio,2671.304347826087,1207.5824175824175,"[2275, 729, 2296, 754]",False,False
1417,subscribe the adidas skateboarding on toutube with in the virtual android machine in android studio,macos,text,Dev,android_studio,2444.7204968944097,1361.868131868132,"[2315, 1345, 2421, 1386]",False,False
1418,take a screenshot of the virtual android machine in android studio,macos,icon,Dev,android_studio,101.36645962732919,771.4285714285714,"[2193, 735, 2219, 760]",False,False
1419,open recent call of Android machine in Android studio,macos,text,Dev,android_studio,1997.5155279503106,1450.8791208791208,"[2220, 1417, 2295, 1485]",False,False
1420,open the picture taked in virtual android machine in android studio ,macos,icon,Dev,android_studio,2092.919254658385,1433.076923076923,"[2188, 1487, 2252, 1547]",False,False
1421,clear all notification of the android virtual machine in android studio,macos,text,Dev,android_studio,2444.7204968944097,1492.4175824175825,"[2461, 1450, 2521, 1479]",False,False
1422,open options of terminal in android studio,macos,icon,Dev,android_studio,,,"[2130, 1271, 2155, 1297]",False,True
1423,search emoji whthin the virtual android studio in android studio,macos,text,Dev,android_studio,2411.9254658385094,1459.7802197802198,"[2007, 1287, 2217, 1320]",False,False
1424,refresh virtual device of device manager in android studio ,macos,icon,Dev,android_studio,954.0372670807453,231.42857142857142,"[530, 231, 562, 255]",False,False
1425,expand TODO items in android studio,macos,icon,Dev,android_studio,,,"[408, 1402, 430, 1427]",False,True
1426,make current file read-only in android studio,macos,icon,Dev,android_studio,1261.1180124223602,1750.5494505494505,"[2970, 1875, 2994, 1892]",False,False
1427,undo the action of the picture within the virtual android machine in android studio,macos,icon,Dev,android_studio,2146.583850931677,1542.857142857143,"[2193, 1585, 2231, 1625]",False,False
1428,change the pen color to green with in the virtual android machine in android studio,macos,icon,Dev,android_studio,1991.552795031056,1602.1978021978023,"[1927, 1587, 1960, 1614]",False,False
1429,shutdown the virtual android phone in android studio,macos,icon,Dev,android_studio,,,"[1729, 1029, 1750, 1054]",False,True
1430,open app quality insights window in the bootom of the android studio,macos,text,Dev,android_studio,1201.4906832298136,1854.3956043956043,"[1231, 1848, 1372, 1873]",False,False
1431,login with Marscode in android studio,macos,text,Dev,android_studio,2110.807453416149,967.2527472527472,"[1898, 668, 1990, 724]",False,False
1432,open the os settings of android virtual machine in android studio,macos,icon,Dev,android_studio,1917.0186335403728,904.945054945055,"[2362, 1170, 2400, 1211]",False,False
1433,take a picture of virtual android machine in android studio,macos,icon,Dev,android_studio,2092.919254658385,1685.2747252747254,"[1989, 1650, 2085, 1720]",False,False
1434,go to previous page in virtual Android machine in Android studio,macos,icon,Dev,android_studio,2325.4658385093167,869.3406593406594,"[2033, 897, 2054, 918]",False,False
1435,where is the stop button in android studio?,macos,icon,Dev,android_studio,623.1055900621118,2189.6703296703295,"[2097, 153, 2120, 174]",False,False
1436,open setting of app inspection in android studio,macos,icon,Dev,android_studio,,,"[2134, 1271, 2152, 1292]",False,True
1437,click the third crying emoji with in the virtual android machine in android machine,macos,icon,Dev,android_studio,2465.590062111801,1174.9450549450548,"[2124, 1155, 2168, 1199]",False,False
1438,install missing platform and fix project in android studio,macos,text,Dev,android_studio,,,"[1979, 1294, 2224, 1314]",False,True
1439,sign in google message in virtual android machine in android studio ,macos,text,Dev,android_studio,2215.1552795031057,1661.5384615384614,"[2097, 1636, 2235, 1673]",True,False
1440,Increase the volume of the Android virtual machine in android studio,macos,icon,Dev,android_studio,2665.341614906832,1275.8241758241759,"[2251, 732, 2270, 755]",False,False
1441,turn off notification dot of google in android virtual machine in android studio,macos,text,Dev,android_studio,2486.4596273291927,1513.1868131868132,"[2492, 1494, 2540, 1519]",False,False
1442,turn off bluetooth of virtual Android machine in Android studio ,macos,text,Dev,android_studio,2325.4658385093167,815.934065934066,"[2205, 786, 2408, 852]",True,False
1443,modify the shadows of the picture witn in virtual android machine in android studio,macos,text,Dev,android_studio,2006.4596273291925,1358.901098901099,"[2062, 1496, 2121, 1564]",False,False
1444,search information of project in android studio,macos,icon,Dev,android_studio,,,"[2163, 151, 2183, 179]",False,True
1445,zoom in the android virtual machine in android studio,macos,icon,Dev,android_studio,2021.3664596273293,768.4615384615385,"[2135, 1451, 2160, 1477]",False,False
1446,open notifications panel on the right in android studio,macos,text,Dev,android_studio,3601.490683229814,17.802197802197803,"[3105, 648, 3121, 758]",False,False
1447,close bookmark panel,macos,icon,Dev,android_studio,605.2173913043479,726.9230769230769,"[977, 719, 1000, 742]",False,False
1448,reverse the sorting by device name in AVD in android studio,macos,icon,Dev,android_studio,977.888198757764,234.3956043956044,"[484, 262, 498, 274]",False,False
1449,edit selected AVD in android studio,macos,icon,Dev,android_studio,605.2173913043479,264.0659340659341,"[986, 301, 1005, 329]",False,False
1450,open app inspection in android studio ,macos,text,Dev,android_studio,491.9254658385093,1296.5934065934066,"[1142, 1856, 1270, 1881]",False,False
1451,close the detail of the photo in virtual android machine in android studio,macos,text,Dev,android_studio,2504.3478260869565,1177.9120879120878,"[2416, 1499, 2470, 1532]",False,False
1452,run the project in android studio,macos,icon,Dev,android_studio,1341.6149068322982,2192.6373626373625,"[1914, 152, 1934, 177]",False,False
1453,clear all notifications in android studio,macos,text,Dev,android_studio,,,"[2089, 603, 2151, 630]",False,True
1454,sign in to android studio,macos,icon,Dev,android_studio,2230.0621118012423,1038.4615384615386,"[2216, 156, 2236, 174]",False,False
1455,add new service in android studio using the icon,macos,icon,Dev,android_studio,503.85093167701865,1314.3956043956043,"[555, 1298, 581, 1327]",False,False
1456,turn off internet of Android machine in Android studio,macos,text,Dev,android_studio,2080.9937888198756,824.8351648351648,"[1997, 786, 2198, 855]",True,False
1457,record virtual android phone screen in android studio,macos,icon,Dev,android_studio,1997.5155279503106,1299.5604395604396,"[1961, 1028, 1987, 1049]",False,False
1458,back to home in virtual android machine in android studio,macos,icon,Dev,android_studio,1797.7639751552795,1269.89010989011,"[2307, 821, 2329, 843]",False,False
1459,open more items of virtual android machine in android studio ,macos,icon,Dev,android_studio,1037.5155279503106,860.4395604395604,"[2640, 1383, 2697, 1443]",False,False
